transcript_id,source_relative_path,source_sha256,exam,task_folder,task_no,year_folder,year_tag,group_folder,grade,rank,role_in_task3,header_raw,metadata_status
05-015-06A,SECCL20/TEXTS/TASK1/2005/05-015/05-015-06A.txt,87c4044d6c611fdd5c5a606b1dc54f57f7165324c708193e820d70fee978a29d,TEM4,TASK1,1,2005,2005,05-015,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-015-07B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-07B.txt,a9ced06aa87ab616ea260f6764d8131ba4af869857569b57127f4ac8eed44009,TEM4,TASK1,1,2005,2005,05-015,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-015-08B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-08B.txt,a53b9256bfc9593c7423cdabbe6d4eb9cb7ed453485c169238c3a54befbf0b83,TEM4,TASK1,1,2005,2005,05-015,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-015-09B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-09B.txt,b7fea09522e1ab1e6a973c27331f222a2f4612056ba9b8cb2abe0fdb8b3786c3,TEM4,TASK1,1,2005,2005,05-015,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-015-10A,SECCL20/TEXTS/TASK1/2005/05-015/05-015-10A.txt,86ea2457de7700054da737c85fe64c49faf80b67878fb5a30a06d87e11178af8,TEM4,TASK1,1,2005,2005,05-015,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
05-015-11B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-11B.txt,27d8f1a6ff4e99afd12a93512549679738648296d92e773b42ff1f113027d650,TEM4,TASK1,1,2005,2005,05-015,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-015-12A,SECCL20/TEXTS/TASK1/2005/05-015/05-015-12A.txt,c079a77168df8b10c16d01b38e5ce0a12a68754a2e3ce9454c616e8c618d4efe,TEM4,TASK1,1,2005,2005,05-015,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-015-13A,SECCL20/TEXTS/TASK1/2005/05-015/05-015-13A.txt,61559a9d0a9bf0d4da2e09e9c7ce9bd541a5affc8869fbb4a3d5ffeee43f5419,TEM4,TASK1,1,2005,2005,05-015,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, M><RANK=1>",parsed
05-015-14A,SECCL20/TEXTS/TASK1/2005/05-015/05-015-14A.txt,c3081db193f483106f7e5b2d81b3985622f02447bca79622c3d449eaae41115e,TEM4,TASK1,1,2005,2005,05-015,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, F><RANK=2>",parsed
05-015-15A,SECCL20/TEXTS/TASK1/2005/05-015/05-015-15A.txt,99e802d2e1c557d70b700dad6e1f7b76111d27eecd4b7cfd2305573f490d190c,TEM4,TASK1,1,2005,2005,05-015,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
05-015-16B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-16B.txt,484a94046cf3472ca9698a84921cfb9816ce2053b01ac121f98ad5f98347e595,TEM4,TASK1,1,2005,2005,05-015,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-015-17A,SECCL20/TEXTS/TASK1/2005/05-015/05-015-17A.txt,fe3d1bd5940d80828a24eb170c34bb7555955a9d68d26179efb4d3e414753109,TEM4,TASK1,1,2005,2005,05-015,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-015-18B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-18B.txt,c3b23f895726334159d9b38b901de785cdccd31b552f49aafa21e55b49fcb85e,TEM4,TASK1,1,2005,2005,05-015,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-015-19B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-19B.txt,bde3320a5581f119900280448527e0419cb6f58229e7159270737a88580eb23f,TEM4,TASK1,1,2005,2005,05-015,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-015-20B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-20B.txt,a1fa181d70633f617718455fff10df15afd6fce0113bb0a1bd1989284fbfdd7f,TEM4,TASK1,1,2005,2005,05-015,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-015-21A,SECCL20/TEXTS/TASK1/2005/05-015/05-015-21A.txt,fd3dca3f11cab97e738c2ebe22a43c7979f74d1992e47a7a3cb1741874c2417b,TEM4,TASK1,1,2005,2005,05-015,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-015-22A,SECCL20/TEXTS/TASK1/2005/05-015/05-015-22A.txt,0c60e9affb0a1b17e1468955b00e609585d92dc502a6f5e1f9c0c7d1a401049f,TEM4,TASK1,1,2005,2005,05-015,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
05-015-23A,SECCL20/TEXTS/TASK1/2005/05-015/05-015-23A.txt,cef4ac747b41062515e7fa4a514f2de1f5dd43a876360902c6eb8674ab0ba9b4,TEM4,TASK1,1,2005,2005,05-015,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-015-24A,SECCL20/TEXTS/TASK1/2005/05-015/05-015-24A.txt,ac6b1c45be183c91aa7fd21f95bdbe584b2da5cd792da09f7fe34c9fd9587615,TEM4,TASK1,1,2005,2005,05-015,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
05-015-25B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-25B.txt,249c628dbb91381da2663f35953db76a2f98285eca25c748946fd29a59438f0d,TEM4,TASK1,1,2005,2005,05-015,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-015-26B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-26B.txt,6db8b8fbbbe8c3443b6d7f68d820049b59e08cec3a576734c302e606b5f7c0f8,TEM4,TASK1,1,2005,2005,05-015,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
05-015-27B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-27B.txt,651acd9667733d0c670cb964c77d334814b9a7c4379bbf813c761bed93492dc3,TEM4,TASK1,1,2005,2005,05-015,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=M, F><RANK=2>",parsed
05-015-28B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-28B.txt,b1c728c704a46159716512898c5f5d60083d4a00e32a2dc6a5b11374c6ed9db9,TEM4,TASK1,1,2005,2005,05-015,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-015-29B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-29B.txt,2b432243bc2810e44565f5270cfe24b31858fdf60dd9bd7dfe94c485b2516193,TEM4,TASK1,1,2005,2005,05-015,2,3,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=F, M><RANK=3>",parsed
05-015-30B,SECCL20/TEXTS/TASK1/2005/05-015/05-015-30B.txt,c99f9175d755d44d8d6d4b1c98c7a2f4be28f2a4dc1fbc248be029c7802100d3,TEM4,TASK1,1,2005,2005,05-015,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
05-015-32A,SECCL20/TEXTS/TASK1/2005/05-015/05-015-32A.txt,3da52b80a70ffd9bb1280d15418feff84723f472e183d8643ca32cbfa4cb3fba,TEM4,TASK1,1,2005,2005,05-015,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP015><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-020-01B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-01B.txt,641797c30154649db34cb9d6e27edc19082a3ecba3a6e3a45e4f89141389e265,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=M, F><RANK=1>",parsed
05-020-02B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-02B.txt,c36232db29238afdf9a942959f70cd24ab4544ad0d178271a44143f01b36b7e6,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-03A,SECCL20/TEXTS/TASK1/2005/05-020/05-020-03A.txt,22052845747005f9e34d37da168544272858fe872cb3ca7f80dae668919ef2c1,TEM4,TASK1,1,2005,2005,05-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-04B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-04B.txt,93b9a81fcad2bfd48ed588b46e874c3a8fe270ea16f722633e8d73d64714a126,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-05A,SECCL20/TEXTS/TASK1/2005/05-020/05-020-05A.txt,55d1a4bf3c2b9fedfeea1b0c59531176d180429ef8ed21ed9c7e555311baaeb4,TEM4,TASK1,1,2005,2005,05-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-06B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-06B.txt,7884d397ddf877cfc0431606e3ca8bdb30849556e2ecb638bdf7bc115fb47b87,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
05-020-07A,SECCL20/TEXTS/TASK1/2005/05-020/05-020-07A.txt,db9ea3a47b8acbb58557a61e3c6c96206e7bfd1d5d462ba0be0466b623726d9c,TEM4,TASK1,1,2005,2005,05-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-08A,SECCL20/TEXTS/TASK1/2005/05-020/05-020-08A.txt,f97ccf2f7a472a3634b05f8febfd3d50655860df1ff0c789e7e2baea4bac1fbb,TEM4,TASK1,1,2005,2005,05-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-09B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-09B.txt,0eb6b0be3e3e17734d2d1507f37c8874f8e95dc8341b2f2d6b66963872b4773d,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-10B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-10B.txt,1419e8e8dca32c6d1b6c8428b741076bea00fae19e6c41eba82a84d010f46cf6,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
05-020-11B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-11B.txt,fb391e1e6675450bd250233a45ae1d33f515aeabf5fbc96989742e4c3c6c6918,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-12B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-12B.txt,c80f4fb65f5c968004cedf38bbf9da36c9397e6577274d88517dd5264014d045,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-13A,SECCL20/TEXTS/TASK1/2005/05-020/05-020-13A.txt,f3b8a6798ce9efb75814d678aa2fe33c02a463194db267db7a976f656fa6fc9b,TEM4,TASK1,1,2005,2005,05-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-14B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-14B.txt,f3bd189bb3a604725d06a0e59bf366e5ba02450f61da1bcf273813e4297c4ec3,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-15B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-15B.txt,cac835c9230c981ea5edfdf6b22bac00d64c512b30e5d7849b3dd78ee677166f,TEM4,TASK1,1,2005,2005,05-020,2,3,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
05-020-16B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-16B.txt,23bc6b9b5f426c7f197a3b6f0e161e133d150829a2537f221955c0f094391223,TEM4,TASK1,1,2005,2005,05-020,2,3,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
05-020-17A,SECCL20/TEXTS/TASK1/2005/05-020/05-020-17A.txt,b1387c1f1bbb48eb92c2e67d0459460eca05c558b169ae20d0a3dc2c430aa437,TEM4,TASK1,1,2005,2005,05-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-18A,SECCL20/TEXTS/TASK1/2005/05-020/05-020-18A.txt,2879c7b776f84fc3e6fd7f889a676003509904bd540616c69b1274b040a12971,TEM4,TASK1,1,2005,2005,05-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
05-020-19A,SECCL20/TEXTS/TASK1/2005/05-020/05-020-19A.txt,bc589efd147eb5ee380d61696ffab76ac9ca4a8b98ea7320caf616651c6bf2ae,TEM4,TASK1,1,2005,2005,05-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-20B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-20B.txt,ba174a31e409a6752f91a75074aef3dbc2dd768b0e845db040785176aceb0744,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-21B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-21B.txt,d141d420621a7408bf982def7bcdc48ccf59579ac57574303a9097e85f0c3e77,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
05-020-22A,SECCL20/TEXTS/TASK1/2005/05-020/05-020-22A.txt,fe084366320c5b6139a27f46ca4c0c4c37e3cb9147d93ca7c058c6ae82c20e43,TEM4,TASK1,1,2005,2005,05-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
05-020-23B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-23B.txt,294ecf7d7b06c76170df5c285dff56b403949c25651fb8ee114a0471effe9c18,TEM4,TASK1,1,2005,2005,05-020,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-020-24A,SECCL20/TEXTS/TASK1/2005/05-020/05-020-24A.txt,8adb68e3a6cda39cb4ea6fecc3a5f4c7174fb41c644b80f733e5f824c14db523,TEM4,TASK1,1,2005,2005,05-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-25B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-25B.txt,9ba4d6a053ca1d64a3f8e896a1dade6f7b4cf1fd7db9cdc59837961c29b250dc,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-26B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-26B.txt,7b86fd972b3187bab97510d667384672c5c357784606cc44b9137c267348ce85,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-27B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-27B.txt,9eee0202823726a31459863fad1c32951fe1dcb081cb5b4470846772c177a21f,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-020-28A,SECCL20/TEXTS/TASK1/2005/05-020/05-020-28A.txt,1156b6c01c31e7930e62ae24902e419a1a1a15ea4e02528efec9a2e1691d25ac,TEM4,TASK1,1,2005,2005,05-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
05-020-29B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-29B.txt,5121fd7e46dd055f39ddab819afce440857231c7e55148d9877977c2c11e5a82,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
05-020-30B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-30B.txt,f96e8b90244aadd457acd9a2687ed10440369252e266dc57aec3852186c2e939,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=M, F><RANK=1>",parsed
05-020-31B,SECCL20/TEXTS/TASK1/2005/05-020/05-020-31B.txt,ff15a200bca92c1c88b6fb602d01768e4f88a9c5c0515bca0720d4c23865a8c0,TEM4,TASK1,1,2005,2005,05-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-023-01A,SECCL20/TEXTS/TASK1/2005/05-023/05-023-01A.txt,5d768506f4b435704a2c4de11851dd12839d3c36dd8f474ba3f67ba57db62c32,TEM4,TASK1,1,2005,2005,05-023,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-023-02B,SECCL20/TEXTS/TASK1/2005/05-023/05-023-02B.txt,3e129dbbd2cd6873b4c79353bb94bc63661476ed6c91c01a80887ff130d4825f,TEM4,TASK1,1,2005,2005,05-023,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-023-03A,SECCL20/TEXTS/TASK1/2005/05-023/05-023-03A.txt,ab5bf44c3743e13b4045ec07526d3e32ebc2c66995664bd7976401e926911829,TEM4,TASK1,1,2005,2005,05-023,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-023-04B,SECCL20/TEXTS/TASK1/2005/05-023/05-023-04B.txt,d8a472ee46c808adfb4127997e1197b531e4af40dc56186cbe0cec323227b3f2,TEM4,TASK1,1,2005,2005,05-023,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-023-05B,SECCL20/TEXTS/TASK1/2005/05-023/05-023-05B.txt,d1103aa009f302c756d9cf3476e322b4e65dc682e140f64445e5281ea1291287,TEM4,TASK1,1,2005,2005,05-023,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
05-023-06B,SECCL20/TEXTS/TASK1/2005/05-023/05-023-06B.txt,55ad22d4d519480a4e46aa4044bf0ee49a9868b161120da2c0476338e9b52590,TEM4,TASK1,1,2005,2005,05-023,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
05-023-07A,SECCL20/TEXTS/TASK1/2005/05-023/05-023-07A.txt,adcc685843a69b1b64003e02f1a87084e5c6fb03ba5431d414c5d7a1418e4a11,TEM4,TASK1,1,2005,2005,05-023,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-023-08A,SECCL20/TEXTS/TASK1/2005/05-023/05-023-08A.txt,1a0f8d29e95120d60a72e044495ae0e24a7674a1419e3d6caa7ffd005e32b481,TEM4,TASK1,1,2005,2005,05-023,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
05-023-09A,SECCL20/TEXTS/TASK1/2005/05-023/05-023-09A.txt,6c2492ed3670e99ed8d0a07421eaadcc496dd990363f5446c4c92750335ee25f,TEM4,TASK1,1,2005,2005,05-023,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-023-10A,SECCL20/TEXTS/TASK1/2005/05-023/05-023-10A.txt,2dfaa211b4269620989d724c6e2f9db9c0485d6420a1312427b3cf2040dd6dc5,TEM4,TASK1,1,2005,2005,05-023,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
05-023-11B,SECCL20/TEXTS/TASK1/2005/05-023/05-023-11B.txt,7091016d6fc670615f3080859e49f8dcfa8e65ab6835bc1a008e364e3c6c4132,TEM4,TASK1,1,2005,2005,05-023,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-023-12B,SECCL20/TEXTS/TASK1/2005/05-023/05-023-12B.txt,29c2a826973e8901de6fe62bcbb1688949c14371585fee13b8ba4d8673fac880,TEM4,TASK1,1,2005,2005,05-023,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-023-13B,SECCL20/TEXTS/TASK1/2005/05-023/05-023-13B.txt,5bb075a20d77344ad266235cd65d37c7d8188c9d4ba524398b1324c2ef7b91e2,TEM4,TASK1,1,2005,2005,05-023,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-023-14A,SECCL20/TEXTS/TASK1/2005/05-023/05-023-14A.txt,53a03a0a1bd4af33598720e58c5e7f9f743862b43a4b75ca06f4ad7dbeb9850d,TEM4,TASK1,1,2005,2005,05-023,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-023-15B,SECCL20/TEXTS/TASK1/2005/05-023/05-023-15B.txt,e1331dd20c0aa0d09a8fb6b6708380cee1297107d21c31090162a31365e8ba0a,TEM4,TASK1,1,2005,2005,05-023,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-023-16B,SECCL20/TEXTS/TASK1/2005/05-023/05-023-16B.txt,b1c91c07a903ecade59f4ac7fa65bc4adb74c8a632ff4a60908b74f0abc28ec6,TEM4,TASK1,1,2005,2005,05-023,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP023><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
